Reservoir_name,Basin,Subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,23-03-2024,2024,3,512.06,6.229,0.7700520000000003,480.76
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,24-03-2024,2024,3,512.06,6.229,0.7700520000000003,480.53
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,25-03-2024,2024,3,512.06,6.229,0.7700520000000003,480.3
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,26-03-2024,2024,3,512.06,6.229,0.7700520000000003,480.11
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,27-03-2024,2024,3,512.06,6.229,0.7700520000000003,479.88
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,28-03-2024,2024,3,512.06,6.229,0.7700520000000003,479.73
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,29-03-2024,2024,3,512.06,6.229,0.7700520000000003,479.58
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,30-03-2024,2024,3,512.06,6.229,0.7700520000000003,479.44
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,Sutlaj Upper,CWC,31.38855077,76.53720479,31-03-2024,2024,3,512.06,6.229,0.7700520000000003,479.3
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,01-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,02-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,03-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,04-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,05-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,06-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,07-03-2024,2024,3,93.55,0.3121,0.158,90.0
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,08-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,09-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,10-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,11-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,12-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,13-03-2024,2024,3,93.55,0.3121,0.153,89.85
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,14-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,15-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,16-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,17-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,18-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,19-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,20-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,21-03-2024,2024,3,93.55,0.3121,0.144,89.6
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,22-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,23-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,24-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,25-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,26-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,27-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,28-03-2024,2024,3,93.55,0.3121,0.141,89.5
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,29-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,30-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Gumti Reservoir,Barak and Others Basin,Naoch chara and others,CWC,23.47696886,91.84886953,31-03-2024,2024,3,93.55,0.3121,0.427416955003879,408.343594375963
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,01-03-2024,2024,3,871.42,0.22,0.07434,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,02-03-2024,2024,3,871.42,0.22,0.07426,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,03-03-2024,2024,3,871.42,0.22,0.0742,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,04-03-2024,2024,3,871.42,0.22,0.07411,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,05-03-2024,2024,3,871.42,0.22,0.07406,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,06-03-2024,2024,3,871.42,0.22,0.07397,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,07-03-2024,2024,3,871.42,0.22,0.07389,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,08-03-2024,2024,3,871.42,0.22,0.0738,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,09-03-2024,2024,3,871.42,0.22,0.07372,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,10-03-2024,2024,3,871.42,0.22,0.07363,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,11-03-2024,2024,3,871.42,0.22,0.07355,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,12-03-2024,2024,3,871.42,0.22,0.07346,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,13-03-2024,2024,3,871.42,0.22,0.07338,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,14-03-2024,2024,3,871.42,0.22,0.07332,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,15-03-2024,2024,3,871.42,0.22,0.07318,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,16-03-2024,2024,3,871.42,0.22,0.07309,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,17-03-2024,2024,3,871.42,0.22,0.07298,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,18-03-2024,2024,3,871.42,0.22,0.0729,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,19-03-2024,2024,3,871.42,0.22,0.07281,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,20-03-2024,2024,3,871.42,0.22,0.07273,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,21-03-2024,2024,3,871.42,0.22,0.07256,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,22-03-2024,2024,3,871.42,0.22,0.07213,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,23-03-2024,2024,3,871.42,0.22,0.07159,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,24-03-2024,2024,3,871.42,0.22,0.07094,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,25-03-2024,2024,3,871.42,0.22,0.07035,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,26-03-2024,2024,3,871.42,0.22,0.07021,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,27-03-2024,2024,3,871.42,0.22,0.07012,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,28-03-2024,2024,3,871.42,0.22,0.07001,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,29-03-2024,2024,3,871.42,0.22,0.06989,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,30-03-2024,2024,3,871.42,0.22,0.06978,661.3420000000001
Harangi Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.49243766,75.87487265,31-03-2024,2024,3,871.42,0.22,0.06967,661.3420000000001
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,01-03-2024,2024,3,180.74,0.153,0.03215,176.01
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,02-03-2024,2024,3,180.74,0.153,0.03215,176.0
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,03-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,04-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,05-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,06-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,07-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,08-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,09-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,10-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,11-03-2024,2024,3,180.74,0.153,0.03183,175.99
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,12-03-2024,2024,3,180.74,0.153,0.03164,175.96
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,13-03-2024,2024,3,180.74,0.153,0.03164,175.96
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,14-03-2024,2024,3,180.74,0.153,0.03164,175.96
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,15-03-2024,2024,3,180.74,0.153,0.03164,175.96
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,16-03-2024,2024,3,180.74,0.153,0.03164,175.96
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,17-03-2024,2024,3,180.74,0.153,0.03164,175.96
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,18-03-2024,2024,3,180.74,0.153,0.03119,175.93
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,19-03-2024,2024,3,180.74,0.153,0.03119,175.93
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,20-03-2024,2024,3,180.74,0.153,0.03119,175.93
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,21-03-2024,2024,3,180.74,0.153,0.03119,175.93
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,22-03-2024,2024,3,180.74,0.153,0.03119,175.93
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,23-03-2024,2024,3,180.74,0.153,0.03119,175.93
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,24-03-2024,2024,3,180.74,0.153,0.03072,175.9
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,25-03-2024,2024,3,180.74,0.153,0.03072,175.9
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,26-03-2024,2024,3,180.74,0.153,0.03072,175.9
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,27-03-2024,2024,3,180.74,0.153,0.03055,175.87
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,28-03-2024,2024,3,180.74,0.153,0.03055,175.87
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,29-03-2024,2024,3,180.74,0.153,0.03055,175.87
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,30-03-2024,2024,3,180.74,0.153,0.03023,175.84
Hathmati,Sabarmati Basin,Sabarmati Upper,CWC,23.71012116,73.20770095,31-03-2024,2024,3,180.74,0.153,0.03023,175.84
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,01-03-2024,2024,3,890.63,0.927,0.25496,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,02-03-2024,2024,3,890.63,0.927,0.26995,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,03-03-2024,2024,3,890.63,0.927,0.25307,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,04-03-2024,2024,3,890.63,0.927,0.2521,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,05-03-2024,2024,3,890.63,0.927,0.25114,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,06-03-2024,2024,3,890.63,0.927,0.25018,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,07-03-2024,2024,3,890.63,0.927,0.24924,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,08-03-2024,2024,3,890.63,0.927,0.24828,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,09-03-2024,2024,3,890.63,0.927,0.24732,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,10-03-2024,2024,3,890.63,0.927,0.24636,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,11-03-2024,2024,3,890.63,0.927,0.24542,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,12-03-2024,2024,3,890.63,0.927,0.24415,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,13-03-2024,2024,3,890.63,0.927,0.24083,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,14-03-2024,2024,3,890.63,0.927,0.23449,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,15-03-2024,2024,3,890.63,0.927,0.22965,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,16-03-2024,2024,3,890.63,0.927,0.22478,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,17-03-2024,2024,3,890.63,0.927,0.21982,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,18-03-2024,2024,3,890.63,0.927,0.21486,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,19-03-2024,2024,3,890.63,0.927,0.20991,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,20-03-2024,2024,3,890.63,0.927,0.20495,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,21-03-2024,2024,3,890.63,0.927,0.19917,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,22-03-2024,2024,3,890.63,0.927,0.19388,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,23-03-2024,2024,3,890.63,0.927,0.18844,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,24-03-2024,2024,3,890.63,0.927,0.18303,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,25-03-2024,2024,3,890.63,0.927,0.18142,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,26-03-2024,2024,3,890.63,0.927,0.18048,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,27-03-2024,2024,3,890.63,0.927,0.17958,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,28-03-2024,2024,3,890.63,0.927,0.17864,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,29-03-2024,2024,3,890.63,0.927,0.17774,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,30-03-2024,2024,3,890.63,0.927,0.1768,661.3420000000001
Hemavathy Reservoir,Cauvery Basin,Cauvery Upper,CWC,12.82820487,76.00971821,31-03-2024,2024,3,890.63,0.927,0.1759,661.3420000000001
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,01-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,02-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,03-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,04-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,05-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,06-03-2024,2024,3,192.02,5.378,0.7700520000000003,189.06
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,07-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,08-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,09-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,10-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,11-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,12-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,13-03-2024,2024,3,192.02,5.378,0.7700520000000003,188.82
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,14-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,15-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,16-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,17-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,18-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,19-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,20-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,21-03-2024,2024,3,192.02,5.378,0.7700520000000003,188.6
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,22-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,23-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,24-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,25-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,26-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,27-03-2024,2024,3,192.02,5.378,0.7700520000000003,188.5
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,28-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,29-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,30-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Hirakud Reservoir,Mahanadi Basin,Mahanadi Middle,CWC,21.63383268,83.80547031,31-03-2024,2024,3,192.02,5.378,0.427416955003879,408.343594375963
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,01-03-2024,2024,3,169.0,1.018,0.55199,151.577
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,02-03-2024,2024,3,169.0,1.018,0.54846,151.431
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,03-03-2024,2024,3,169.0,1.018,0.54661,151.348
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,04-03-2024,2024,3,169.0,1.018,0.54498,151.278
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,05-03-2024,2024,3,169.0,1.018,0.54151,151.129
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,06-03-2024,2024,3,169.0,1.018,0.53804,150.98
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,07-03-2024,2024,3,169.0,1.018,0.53364,150.788
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,08-03-2024,2024,3,169.0,1.018,0.53016,150.638
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,09-03-2024,2024,3,169.0,1.018,0.52646,150.48
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,10-03-2024,2024,3,169.0,1.018,0.52252,150.309
Idamalayar Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,Periyar and others,CWC,10.24545527,76.74690313,11-03-2024,2024,3,169.0,1.018,0.51974,150.19
